gauge_id,station_name,river,latitude,longitude,altitude,area,country,source,vertical_datum
23040,Sleeveen Back Channel 100m US,BRICK,52.437954,-9.635042,-0.61,175.09,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23041,Sleeveen Main Channel DS,BRICK,52.438709,-9.635673,-1.986,177.85,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23042,Sleeveen Back Channel D/S,BRICK,52.441226,-9.636899,-1.189,178.1,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23044,Lisloose,BALLOONAGH,52.288343,-9.699101,41.209,1.79,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23045,Ballyseedy,LEE (KERRY),52.25618,-9.64171,10.928,31.93,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23046,Spring Water Lane,Lissardboola,52.254746,-9.689834,2.523,13.46,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23047,Oakpark Road,BIG [KERRY],52.28572,-9.6814,31.322,9.03,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23048,Abbeydorney D/S,BRICK,52.34722,-9.68818,10.271,8.37,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23049,Manor West,Ballybeggan,52.26334,-9.6757,7.145,12.03,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23050,Riverside Close,BRICK,52.344863,-9.688059,12.699,6.39,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23051,Athea D/S,GALEY,52.461378,-9.286944,66.404,36.3,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23052,Athea U/S,GALEY,52.460679,-9.286718,66.955,36.3,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23061,Ferry Bridge,FEALE ESTY,52.46900083,-9.633367222,-1.182,1117.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23062,Blennerville,LEE ESTY,52.25789889,-9.735782222,-1.296,98.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23063,Ballyard,LEE ESTY,52.2627675,-9.711964722,-1.313,61.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23066,Fenit,SEA,52.26967101,-9.86213048,-3.565,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
23068,Moneycashen,FEALE ESTY,52.48275028,-9.680923333,-0.716,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24001,Croom,MAIGUE,52.51922417,-8.718468611,14.374,770.36,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24002,Grays Bridge,CAMOGE,52.51298806,-8.619798056,44.896,231.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24004,Bruree,MAIGUE,52.42322472,-8.660843889,49.387,242.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24005,Athlacca,MORNINGSTAR,52.45876611,-8.651165833,45.561,131.95,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24006,Creggane,MAIGUE,52.39554417,-8.684918889,56.439998626709,88.0,Ireland,Office of Public Works (OPW) Ireland,Poolbeg
24008,Castleroberts,MAIGUE,52.54344083,-8.767416389,6.134,805.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24009,Adare Manor,MAIGUE,52.56441306,-8.7773675,1.902,839.72,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24011,Deel Bridge,DEEL,52.44214472,-9.031112778,40.296,281.25,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24012,Grange Bridge,DEEL,52.4628125,-9.018853889,36.759,366.28,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24013,Rathkeale,DEEL,52.52096028,-8.943546111,28.693,426.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24034,Riversfield,LOOBAGH,52.38757417,-8.540769444,92.368,54.66,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24047,Rosbrien Railway Br,BALLINACURRA,52.63608639,-8.632613611,3.661,31.79,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24053,Blackabbey,Adare River,52.567713,-8.79192199,-0.164,3.04,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24061,Ferry Bridge,MAIGUE ESTUARY,52.62122556,-8.764818333,-2.624,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24062,Adare Quay,MAIGUE ESTUARY,52.56886722,-8.798123333,0.283,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24063,Limerick Dock,SHANNON ESTY,52.65854,-8.644473,-4.479,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24064,Foynes,SHANNON ESTY,52.614194,-9.101333,-3.023,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24067,Normoyles Bridge,GREANAGH,52.55980917,-8.825606111,1.409,83.74,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24082,Islandmore Weir,MAIGUE,52.50911583,-8.715255278,18.703,762.84,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
24100,Gortboy Hotel,DEEL,52.44866611,-9.050871111,47.077,39.87,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25001,Annacotty,MULKEAR,52.66927583,-8.529146944,7.652,646.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25002,Barringtons Bridge,NEWPORT,52.64494583,-8.475033333,25.022,223.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25003,Abington,MULKEAR,52.63186778,-8.421220833,34.482,397.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25004,New Bridge (Bilboa),BILBOA,52.59164417,-8.314668889,45.558,122.26,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25005,Sunville,DEAD,52.58146778,-8.329348056,42.783,190.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25006,Ferbane,BROSNA,53.2699375,-7.828063056,38.373,1207.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25011,Moystown,BROSNA,53.23825306,-7.932055,33.043,1227.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25012,Groody Bridge,GROODY,52.66475972,-8.583883056,3.106,65.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25014,Millbrook,SILVER,53.21954639,-7.797950278,44.271,164.42,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25015,Pollagh,BROSNA,53.28134944,-7.715862222,40.777,918.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25016,Rahan,CLODIAGH,53.28079861,-7.615675556,45.104,253.78,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25017,Banagher,SHANNON,53.19378667,-7.993646667,30.33,7989.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25019,Conicar,CAPPAGH,53.11475111,-8.370801111,30.804,129.19,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25020,Killeen,KILLIMOR,53.149715,-8.303336111,36.5,197.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25021,Croghan,LITTLE BROSNA,53.10174167,-7.920461944,39.062,493.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25022,Syngefield,CAMCOR,53.09280472,-7.881580278,55.619,160.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25023,Milltown,LITTLE BROSNA,52.96926028,-7.897308611,60.547,113.86,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25024,New Bridge (Little Brosna),LITTLE BROSNA,53.13191167,-7.975743333,32.163,508.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25025,Ballyhooney,BALLYFINBOY,53.01445028,-8.205765556,42.395,182.79,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25027,Gourdeen,OLLATRIM,52.86841167,-8.168575,50.463,118.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25029,Clarianna,NENAGH,52.89162278,-8.207709722,41.901,292.67,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25030,Scarriff,GRANEY,52.90836472,-8.533124722,31.137,279.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25050,Mullingar,BROSNA,53.5278825,-7.334809444,88.398,54.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25056,Meelick Weir,SHANNON,53.17607972,-8.076067778,30.461,1514.9,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25058,Victoria Lock,CANAL,53.16877194,-8.080450833,30.438,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25061,Balls Bridge,ABBEY ESTY,52.666448,-8.61883899,0.014,11689.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25085,Clonsingle,ENNELL L.,53.43766056,-7.427646667,78.014,174.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25149,Tullamore,TULLAMORE RIVER,53.27321361,-7.501240833,55.835,112.02,Ireland,Office of Public Works (OPW) Ireland,Poolbeg
25213,Cullion Fish Farm,BROSNA,53.549125,-7.351569167,93.225,33.6,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25301,Bracknagh Br,CLODIAGH RIVER,53.18079694,-7.504752222,83.487,26.85,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25308,Waterpark Bridge,NEWPORT,52.69524639,-8.464589444,30.952,123.46,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25309,Clonsingle Bridge,ANNAGH,52.68508066,-8.4319945,32.146,66.64,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25340,Fairyhill,STREAM,53.094038,-8.20259699,29.566,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25341,Portumna bridge,SHANNON,53.0915,-8.19565599,29.169,8806.68,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
25342,Ballymackeogh,MULKEAR,52.7073,-8.4406,34.404,98.8,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26001,Ballinamore,SHIVEN,53.48978639,-8.366001667,44.36,230.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26002,Rookwood,SUCK,53.56371722,-8.292659444,45.253,626.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26004,Bookala,ISLAND,53.70559278,-8.512283611,59.83,136.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26005,Derrycahill,SUCK,53.43176389,-8.262761667,39.876,1050.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26006,Willsbrook,SUCK,53.72935694,-8.466028333,58.647,182.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26007,Bellagill,SUCK,53.36168722,-8.238554167,37.421,1184.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26008,Johnstons Bridge,RINN,53.82777028,-7.862745833,37.186,292.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26009,Bellantra Bridge,BLACK [South Leitrim],53.85440056,-7.805156667,41.67,97.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26010,Riverstown,CLOONE,53.93121306,-7.815074167,45.794,100.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26014,Banada Bridge (Lung),LUNG,53.89701361,-8.557030556,64.804,215.14,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26015,Corrascoffey,ESLIN,53.88674,-7.918775,39.446,59.47,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26018,Bellavahan,OWENURE,53.82797889,-8.075036389,38.486,119.48,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26019,Mullagh,CAMLIN,53.73289833,-7.823796667,38.23,252.96,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26020,Argar,CAMLIN,53.76379167,-7.726045833,44.597,122.44,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26021,Ballymahon,INNY,53.56286722,-7.757922778,41.506,1071.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26022,Kilmore,FALLAN,53.71025667,-7.872534167,39.094,61.88,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26025,Cammagh,INNY,53.72893667,-7.407165278,60.447,376.81,Ireland,Office of Public Works (OPW) Ireland,Poolbeg
26027,Athlone,SHANNON,53.42153389,-7.940756389,30.471,4600.65,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26028,Shannonbridge,SHANNON,53.2798725,-8.049581389,30.406,4999.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26074,Blackrock Lock,L.    ALLEN,54.048448,-8.05076799,43.827,442.1,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26075,Cuppanagh,L.    GARA,53.95833306,-8.406193056,62.555,495.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26079,Lough Rinn,LOUGH RINN,53.89398889,-7.851743889,37.036,165.26,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26082,Lough Derravaragh,L.    DERRAVARAGH,53.61131583,-7.30328,57.318,600.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26083,Mount Nugent,L.    SHEELIN,53.82095194,-7.283101944,60.97,256.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26085,Jamestown,SHANNON,53.92306028,-8.030334444,38.39,1379.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26086,Cuil Br,L.    GARA,53.92916139,-8.434545,62.512,461.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26087,Lomcloon,L.    GARA,53.92467278,-8.467148889,62.76,470.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26088,Hodsons bay,L.    REE,53.46740667,-7.987295,32.549,4588.38,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26089,Drumsna,SHANNON,53.92314444,-8.008172778,37.415,1389.62,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26093,Derry Bay,L.    REE,53.55610806,-7.849053333,34.324,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26104,Ballinalack,INNY,53.63141,-7.4747575,56.954,666.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26108,Boyle Abbey Bridge,BOYLE,53.97283889,-8.296673056,48.704,533.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26140,Ahascragh Pump House,BUNOWEN,53.39263583,-8.3310025,45.592,100.35,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26243,Lysterfield,STREAM,53.509258,-8.12438099,71.864,9.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26305,Glen Lough Lower,GLEN LOUGH (BLACK RVR.),53.64828333,-7.566716111,58.594,47.18,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26324,Carrick on Shannon,SHANNON,53.94320444,-8.0958,38.888,1301.21,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26333,Athlone Weir U/S,SHANNON,53.42289111,-7.9417775,32.137,4703.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26351,Derryholmes u/s,SHANNON,53.24801241,-8.0003645,30.108,6689.49,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26352,Derryholmes d/s,SHANNON,53.24395994,-7.99395353,30.108,6690.02,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26353,WOPS,SHANNON,53.26828507,-8.04051571,30.406,6575.53,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26354,Ballinasloe Town,SUCK,53.3295,-8.21493,34.377,1428.26,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26355,Ballinasloe Old Channel,SUCK,53.330403,-8.218688,35.289,1428.26,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26356,Raherbeg Rail Bridge,SUCK,53.273998,-8.086201,30.893,1590.63,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26357,Deerpark Bridge,Derrymullan Stream,53.33889,-8.261261,40.042,57.25,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26358,Bunowen Bridge,BUNOWEN,53.350497,-8.253343,37.658,136.32,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26359,Jamestown Weir U/S,SHANNON,53.928953,-8.030268,38.372,1379.89,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26374,Scragh Bog,STREAM,53.58537,-7.36614,104.043,1.37,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26401,Jamestown Weir D/S,SHANNON,53.928884,-8.03074,38.372,1379.89,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26402,Ballinasloe Rail Station,Derrymullen Stream,53.336079,-8.239177,36.815,61.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26404,Garrycastle,Al,53.419832,-7.885815,49.335,1.01,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26405,Rahara,STREAM,53.525362,-8.13081199,71.885,2.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26406,Atteagh,Cross,53.457476,-8.06526799,49.448,48.2,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26407,Curraghboy,Cross,53.478241,-8.10817599,59.513,32.8,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26408,Kiltoom Stream,STREAM,53.493835,-8.03516899,40.896,,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
26409,Carnagh East,STREAM,53.496471,-8.01937299,36.499,,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27001,Inch Bridge (Fergus),CLAUREEN,52.82529139,-9.036241944,9.566,48.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27002,Ballycorey,FERGUS,52.8700425,-8.974653889,4.319,562.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27003,Corrofin (Fergus),FERGUS,52.94376222,-9.061918889,15.769,166.42,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27004,Carnelly,MANUS,52.80847778,-8.936796667,0.431,15.86,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27011,Owenogarney RB,OWENOGARNEY,52.73270444,-8.771001111,1.687,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27023,Victoria Br,FERGUS,52.8485575,-8.990841667,2.969,55.64,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27025,Knox's Br,FERGUS,52.84817889,-8.972516667,0.006,58.74,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27026,Tulla Br,FERGUS,52.85395222,-8.970894167,0.003,520.4,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27028,Gaurus Br,GAURUS,52.85200583,-8.950469722,2.0,25.86,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27060,Doora Br,FERGUS,52.83877806,-8.967172222,-1.009,608.77,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27063,Carrigaholt Pier,SEA,52.600861,-9.69875,-3.16,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27064,Clarecastle Barrage U/S,FERGUS ESTY,52.817327,-8.96287999,-1.01,625.58,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27065,Clarecastle Barrage D/S,FERGUS ESTY,52.817269,-8.96285399,-1.015,625.58,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27066,Ennis Bridge,FERGUS ESTY,52.84667389,-8.981789444,0.855,58.32,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27068,Clarecastle Br,FERGUS,52.81539694,-8.961536389,-1.996,625.58,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27069,Shannon Airport,SHANNON ESTY,52.678729,-8.917933,-2.709,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
27092,Gaurus Landfill,DRAIN,52.84420833,-8.959100278,0.0,27.45,Ireland,Office of Public Works (OPW) Ireland,Malin Head
28001,Ennistymon,INAGH,52.938687,-9.293853,15.995,169.53,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
28002,Doonbeg,DOONBEG,52.72837278,-9.521525278,1.985,136.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
28060,Doonbeg Pier,SEA,52.740481,-9.536606,-1.902,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29001,Rathgorgin,RAFORD,53.25784861,-8.679536389,28.894,119.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29002,Rahasan Turlough,DUNKELLIN,53.21694667,-8.807869167,13.032,332.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29004,Clarinbridge,CLARINBRIDGE,53.22934167,-8.874782778,2.462,123.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29007,Craughwell,DUNKELLIN,53.22788724,-8.73639511,16.902,278.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29009,Russaun,BEAGH,53.05341111,-8.772401944,32.228,124.4,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29010,Aggard Bridge,AGGARD,53.22081722,-8.743236389,20.747,45.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29011,Kilcolgan,DUNKELLIN,53.21410944,-8.871328889,1.152,373.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29014,Caherfinesker,LAVALLY,53.26558472,-8.790411389,14.569,83.81,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29015,Oranmore Bridge (Spring),SPRING,53.27176167,-8.929459167,1.08,40.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29020,Gortmackan,STREAM,53.18355667,-8.642417778,54.583,34.54,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29021,Ballycalahan,BALLYCALAHAN,53.09939306,-8.752354167,33.371,47.68,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29022,Kilcrimple,BEAGH,53.04550743,-8.73926398,40.809,10.92,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29023,Killafeen,OWENDAIULLOEG,53.02323944,-8.76927,32.958,89.61,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29024,Poulataggle,STREAM,53.05858833,-8.890516389,12.575,13.27,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
29025,Gort 1B,STREAM,53.058571,-8.890456,12.575,13.27,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30001,Cartronbower,AILLE [MAYO],53.74296694,-9.312859444,16.561,121.02,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30002,Ower Bridge,BLACK [Shrule],53.48148528,-9.160028611,9.087,178.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30004,Corrofin (Clare),CLARE,53.43755722,-8.863839167,21.907,695.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30005,Foxhill,ROBE,53.6581725,-9.154239722,25.697,250.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30007,Ballygaddy,CLARE,53.53082667,-8.874376667,29.7,458.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30017,Carrownagower,CONG CANAL,53.57355667,-9.289988889,13.363,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30031,Cong Weir,CONG,53.53859889,-9.28876,6.278,891.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30034,Cregaree,CONG CANAL,53.54568139,-9.289412778,11.053,887.66,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30037,Clooncormick,ROBE,53.65304917,-9.117483611,29.197,210.2,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30061,Wolfe Tone Bridge,CORRIB ESTY.,53.26998,-9.05567,-0.823,3111.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30081,Caher Pier,L.    MASK,53.61098694,-9.299348889,15.84,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30082,Burriscarra,L.    CARRA,53.73291167,-9.249068889,17.529,109.17,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30083,Annaghdown Pier,L.    CORRIB,53.38703222,-9.076388333,5.27,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30084,Cong Pier,L.    CORRIB,53.53059222,-9.275411667,5.39,893.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30089,Angligham,L     CORRIB,53.31790861,-9.066215556,5.245,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30096,Quincentennial Bridge,CORRIB,53.282653,-9.05982,5.09,3135.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30097,Galway Barrage D/S,CORRIB,53.276276,-9.05644,2.041,3135.4,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30098,Dangan,CORRIB,53.29616944,-9.0765925,5.676,3091.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30099,Galway Barrage (U/S),CORRIB,53.27799361,-9.056271944,5.518,3110.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30101,Oughterard D/S,OWENRIFF,53.43139917,-9.321143611,6.63,66.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
30117,Terryland,Terryland/Sandy River,53.285939,-9.041714,1.349,5.99,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
3055,Glaslough,MOUNTAIN WATER,54.32328083,-6.894343889,33.148,72.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
3058,Cappoge Bridge,BLACKWATER [MONAGHAN],54.26680861,-7.021296944,56.034,65.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
31061,Rossaveel Pier,COSTELLO BAY,53.26692472,-9.562056111,-2.789,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
31063,Spiddal,SEA,53.240418,-9.30904599,-2.964,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
31075,Shannagurraun,OWENBOLISKEY,53.27434528,-9.308306111,53.674,85.17,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
32013,Derrinkee - Sandpit,DERRYCRAFF,53.67494806,-9.546361667,32.653,48.32,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
32014,Owenmore Bridge (Owenmore),OWENMORE,53.69703861,-9.608128889,61.153,31.66,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
32060,Aasleagh Bridge,ERRIFF,53.61774917,-9.671156667,3.5,166.32,Ireland,Office of Public Works (OPW) Ireland,Poolbeg
34001,Rahans (Moy),MOY,54.10392667,-9.157682778,2.974,1911.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34004,Ballylahan,MOY,53.93794028,-9.102895,9.197,935.5,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34005,Scarrownageeragh,GWEESTION,53.92268444,-9.060983333,15.083,309.11,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
