gauge_id,station_name,river,REGIMEN_RIO,COD_SAIH,COD_DMA,COD_MASA_AGUA,FOTOGRAFIA,PLANO,SECCION,ORGANISMO_CUENCA_VISOR,COD_SITUACION_ESTACION,SITUACION_ESTACION,ESTADO,ANO_INICIO_MEDIDAS,ANO_FIN_MEDIDAS,COD_SAICA,COORD_UTMX_H30_ETRS89,COORD_UTMY_H30_ETRS89,altitude,CUENCA_RECEP,area,NUM_CUENCA,HOJA_1_50000,SISTEMA_EXPLO,ESCALA_RC,LONG_RC,ANCH_RC,CASETA_RC,PASARELA_RC,PROPIETARIO,SENSOR_1,TIPO_CASETA_RC,TIPO_ESC_RC,TIPO_ESTACION,TRANSM_1,VERTEDERO_RC,TIPO_VERT_RC,TERMINO_MUNICIPAL,PROVINCIA
5069,El Carpio,Guadalquivir,,,,ES050MSPF011006034,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1949.0,,,368823,4204109,130.0,22706,,,Bujalance (924),Regulación General,,,,,,Estado,,,,,,,,Pedro Abad,Córdoba
5070,Córdoba,Guadalquivir,,,,ES050MSPF011100111,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1912.0,,,344135,4194041,86.0,24704,,,Córdoba (923),Guadalmellato,,,,,,Estado,,,,Cauce Natural,,,,Córdoba,Córdoba
5071,Posadas,Guadalquivir,,,,ES050MSPF011100110,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1949.0,,,317379,4185513,77.0,29348,,,Posadas (943),Regulación General,,,,,,Estado,,,,Cauce Natural,,,,Posadas,Córdoba
5072,Alcala del Río,Guadalquivir,,,,ES050MSPF011006015,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1942.0,,,236904,4156521,10.0,46134,,,Alcala del Río (962),Regulación General,,,,,,Estado,,,,,,,,Alcalá del Río,Sevilla
5073,Embalse de Jándula,Jándula o Fresneda,,,,ES050MSPF011008052,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1932.0,,,414605,4230996,278.0,2158,,,Virgen de la Cabeza (883),Regulación General,,,,,,Estado,,,,,,,,Andújar,Jaén
5074,Sevilla,Guadalquivir,,,,ES050MSPF011002011,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1950.0,,,232316,4138058,9.0,48548,,,Sevilla (984),Regulación General,,,,,,Estado,,,,,,,,Sevilla,Sevilla
5076,Aznalcázar Puente,Guadiamar,,A22,,ES050MSPF011002040,FR5076.jpg,PR5076.jpg,SR5076.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1963.0,,,211063,4133455,21.0,960,,,Almonte (1001),Almonte 0 Marismas,Sí,24,82,Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,Sí,,Aznalcázar,Sevilla
5077,Central de Cala,Rivera de Huelva,,A33,,ES050MSPF011100062,FR5077.jpg,PR5077.jpg,SR5077.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1942.0,,,223650,4173684,80.0,1010,,,Castiblanco de los Arroyos (940),Sevilla,Sí,20,"53,9",Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Guillena,Sevilla
5078,Cala,Rivera de Cala,,,,ES050MSPF011100062,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1951.0,,,223535,4173689,78.0,1019,,,Castiblanco de los Arroyos (940),Sevilla,,,,,,Estado,,,,,,,,Guillena,Sevilla
5080,Puente Tocón,Genil,,A20,,ES050MSPF011016002,FR5080.jpg,PR5080.jpg,SR5080.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1970.0,,,416369,4117716,510.0,2944,,,Montefrío (1008),Alto Genil,Sí,,,Sí,Sí,Estado,,De Fábrica,Exterior,Cauce Natural,,,,Moraleda de Zafayona,Granada
5081,Castro del Río,Guadajoz,,A35,,ES050MSPF011007004,FR5081.jpg,PR5081.jpg,SR5081.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1971.0,,,367440,4172585,205.0,1665,,,Castro del Río (945),Guadajoz,Sí,"21,7","52,6",Sí,,Estado,,Prefabricada,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Castro del Río,Córdoba
5082,Venta Pantalones,Vívoras,,A27,,ES050MSPF011100114,FR5082.jpg,PR5082.jpg,SR5082.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1972.0,,,405945,4166669,446.0,208,,,Alcaudete (968),Guadajoz,Sí,24,"26,6",Sí,Sí,Estado,,Prefabricada,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Martos,Jaén
5083,Puente Nuevo,Campillo o Guadalbullón,,,,ES050MSPF011009019,FR5083.jpg,PR5083.jpg,SR5083.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1970.0,,,434366,4182144,380.0,775,,,Jaén (947),Jaén,,,"24,2",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Azud Vertedero,,Sí,,Jaén,Jaén
5084,Puente Jontoya,Quiebrajano o Jaén,,A28,,ES050MSPF011009019,FR5084.jpg,PR5084.jpg,SR5084.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1974.0,,,433821,4179468,393.0,269,,,Jaén (947),Jaén,,21,"19,3",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,Sí,,Jaén,Jaén
5086,Dílar,Dílar,,A05,,ES050MSPF011011003,FR5086.jpg,PR5086.jpg,SR5086.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1970.0,,,450960,4102207,957.0,41,,,Padul (1026),Alto Genil,Sí,20,"10,4",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,,,Dílar,Granada
5088,Riofrío,Frío,,,,ES050MSPF011009021,FR5088.jpg,PR5088.jpg,SR5088.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1972.0,,,392832,4112864,492.0,100,,,Rute (1007),Alto Genil,Sí,"7,4",6,Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento sin Canal de Aguas Bajas,,,,Loja,Granada
5090,El Guijo,Guadiamar,,A39,,ES050MSPF011002040,FR5090.jpg,PR5090.jpg,SR5090.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1980.0,,,215554,4148152,31.0,672,,,Sanlúcar la Mayor (983),Almonte 0 Marismas,Sí,"23,1","67,8",Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Sanlúcar la Mayor,Sevilla
5091,Molino de Chicorro,Pesquera,,,,ES050MSPF011009020,FR5091.jpg,PR5091.jpg,SR5091.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1976.0,,,394810,4129938,522.0,62,,,Montefrío (1008),Alto Genil,Sí,26,"30,1",Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Algarinejo,Granada
5095,Tózar,Velillos o Frailes,,,,ES050MSPF011009055,FR5095.jpg,PR5095.jpg,SR5095.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1986.0,,,428825,4135712,756.0,168,,,Iznalloz (991),Alto Genil,Sí,10,"29,9",Sí,,Estado,,Prefabricada,,Encauzamiento con Canal de Aguas Bajas,,,,Moclín,Granada
5097,Puente de los Piedros,Anzur,,,,ES050MSPF011007014,FR5097.jpg,PR5097.jpg,SR5097.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1966.0,,,358018,4137133,256.0,314,,,Puente 0 Genil (988),Regulación General,,"15,9","33,2",Sí,,Estado,,Prefabricada,,Encauzamiento con Canal de Aguas Bajas,,,,Lucena,Córdoba
5100,Granada,Genil,,,,ES050MSPF011011001,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1974.0,,,447069,4113707,665.0,525,,,Granada (1009),Alto Genil,,,,,,Estado,,,,,,,,Granada,Granada
5101,Carr. Torreblascopedro,Guadalimar,,A06,,ES050MSPF011100079,FR5101.jpg,PR5101.jpg,SR5101.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1967.0,,,444115,4207829,256.0,5131,,,Linares (905),Regulación General,Sí,,"52,6",Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Torreblascopedro,Jaén
5104,Mengíbar - Guadiel,Guadiel,,A09,,ES050MSPF011006042,FR5104.jpg,PR5104.jpg,SR5104.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1968.0,,,431737,4209553,250.0,341,,,Linares (905),Regulación General,Sí,"15,15","17,8",Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Jabalquinto,Jaén
5107,Marmolejo,Arroyo de Salado de Arjona,,,,ES050MSPF011007016,FR5107.jpg,PR5107.jpg,SR5107.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1968.0,,,399892,4209781,189.0,498,,,Andújar (904),Regulación General,Sí,"22,5","11,2",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,,,Marmolejo,Jaén
5111,Guadalmellato,Cuzna o Gualdamellato,,,,ES050MSPF011008041,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,353049,4211774,183.0,1197,,,Adamuz (902),Guadalmellato,,,,,,Estado,,,,,,,,Obejo,Córdoba
5113,Almodóvar del Río,Guadalquivir,,,,ES050MSPF011100110,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1968.0,,,322342,4186169,71.0,27407,,,Posadas (943),Regulación General,,,,,,Estado,,,,,,,,Almodóvar del Río,Córdoba
5121,Presa de el Judío,Genil,,,,ES050MSPF011100076,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1970.0,,,305250,4171578,70.0,8098,,,Palma del Río (942),Regulación General,Sí,,,,,Estado,,,,Cauce Natural,,,,Palma del Río,Córdoba
5123,Madrefuentes,Arroyo de Madre Fuentes,,A52,,ES050MSPF011002012,FR5123.jpg,PR5123.jpg,SR5123.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1968.0,,,292234,4170931,62.0,370,,,La Campana (964),Regulación General,Sí,"14,1","12,5",Sí,,Estado,,Prefabricada,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Palma del Río,Córdoba
5124,Lora del Río,Guadalquivir,,,,ES050MSPF011100109,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1981.0,,,277473,4169350,30.0,41305,,,Lora del Río (963),Regulación General,,,,,,Estado,,,,,,,,Lora del Río,Sevilla
5125,Carmona - Lora,Corbones,,,,ES050MSPF011002008,FR5125.jpg,N.D.jpg,SR5125.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1945.0,,,272296,4151262,35.0,1377,,,Lora del Río (963),Regulación General,Sí,"15,5","20,4",Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Carmona,Sevilla
5126,Galapagar,Arroyo de Galapagar,,,,ES050MSPF011006016,FR5126.jpg,PR5126.jpg,SR5126.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1976.0,,,262565,4169079,28.0,70,,,Lora del Río (963),Regulación General,Sí,"14,6","31,7",Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Villanueva del Rio y Minas,Sevilla
5127,Huesna,Rivera de Huesna,,A49,,ES050MSPF011100092,FR5127.jpg,PR5127.jpg,SR5127.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1976.0,,,258504,4170044,22.0,678,,,Lora del Río (963),Rivera de Huesna,Sí,"24,9","22,9",Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,Sí,,Villanueva del Rio y Minas,Sevilla
5128,Parroso,Arroyo Parroso,,,,ES050MSPF011006011,FR5128.jpg,PR5128.jpg,SR5128.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1981.0,,,257867,4169703,19.0,128,,,Lora del Río (963),Rivera de Huesna,,"17,9","103,6",,,Estado,,,,Encauzamiento con Canal de Aguas Bajas,,Sí,,Villanueva del Rio y Minas,Sevilla
5130,Los Melonares,Viar,,,,ES050MSPF011100063,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1976.0,,,246055,4178154,42.0,1700,,,Castiblanco de los Arroyos (940),Viar,,,,,,Estado,,,,,,,,El Pedroso,Sevilla
5132,Puente Sifón,Guadaira,,,,ES050MSPF011002011,FR5132.jpg,PR5132.jpg,SR5132.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1970.0,,,242792,4138901,16.0,1239,,,Sevilla (984),Regulación General,Sí,"15,95","44,9",,Sí,Estado,,,Exterior,Encauzamiento con Canal de Aguas Bajas,,Sí,,Alcalá de Guadaira,Sevilla
5133,Dehesas de Guadix,Guadahortuna,,A03,,ES050MSPF011009043,FR5133.jpg,PR5133.jpg,SR5133.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1980.0,,,489623,4160787,665.0,403,,,Cuevas del Campo (971),Hoya de Guadix,Sí,24,"18,3",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,,,Dehesas de Guadix,Granada
5134,Cerrada del Utrero,Guadalquivir,,,,ES050MSPF011012023,FR5134.jpg,PR5134.jpg,SR5134.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1984.0,,,506304,4198139,815.0,65,,,Cazorla (928),Regulación General,,,"13,7",Sí,Sí,Estado,,Prefabricada,,Encauzamiento con Canal de Aguas Bajas,,,,Cazorla,Jaén
5135,Mogón,Aguascebas Grande,,A44,,ES050MSPF011009063,FR5135.jpg,PR5135.jpg,SR5135.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1992.0,,,498268,4214069,437.0,109,,,Villacarrillo (907),Regulación General,Sí,15,"15,5",Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Villacarrillo,Jaén
5136,Santo Tomé,La Vega o Cazorla,,,,ES050MSPF011009044,FR5136.jpg,PR5136.jpg,SR5136.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1984.0,,,490803,4208503,418.0,185,,,Villacarrillo (907),Regulación General,Sí,"12,85","21,1",Sí,,Estado,,Prefabricada,,Encauzamiento con Canal de Aguas Bajas,,,,Santo Tomé,Jaén
5137,Cambil,Cambil,,,,ES050MSPF011012009,FR5137.jpg,PR5137.jpg,SR5137.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1988.0,,,450076,4169626,741.0,66,,,Jaén (947),Jaén,Sí,"19,15","7,6",Sí,,Estado,,Prefabricada,,Encauzamiento con Canal de Aguas Bajas,,,,Cambil,Jaén
5138,Puertollano,Ojailén,,A29,,ES050MSPF011008047,FR5138.jpg,PR5138.jpg,SR5138.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1992.0,,,411331,4279464,644.0,228,,,Mestanza (836),Regulación General,,9,"23,1",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,Sí,,Puertollano,Ciudad Real
5140,Villanueva de las Torres,Fardes,,A02,,ES050MSPF011009046,FR5140.jpg,PR5140.jpg,SR5140.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1922.0,,,490697,4154202,658.0,1685,,,Cuevas del Campo (971),Hoya de Guadix,,25,24,Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,,,Dehesas de Guadix,Granada
5141,Montoro,Arenoso,,,,ES050MSPF011006034,N.D.jpg,PR5141.jpg,SR5141.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1987.0,,,374621,4211287,156.0,407,,,Montoro (903),Regulación General,,,,,,Estado,,,,Encauzamiento con Canal de Aguas Bajas,,,,Montoro,Córdoba
5142,Porcuna,Arroyo de Salado de Porcuna,,A11,,ES050MSPF011007012,FR5142.jpg,PR5142.jpg,SR5142.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1980.0,,,393218,4192734,229.0,670,,,Bujalance (924),Guadajoz,,16,"51,3",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,,,Porcuna,Jaén
5144,Casariche,Yeguas,,A30,,ES050MSPF011007010,FR5144.jpg,PR5144.jpg,SR5144.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1981.0,,,343816,4129068,283.0,164,,,Benamejí (1006),Regulación General,Sí,20,"16,8",Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Casariche,Sevilla
5145,El Pedroso,Rivera de Huesna,,A12,,ES050MSPF011008016,FR5145.jpg,PR5145.jpg,SR5145.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1983.0,,,259543,4193065,291.0,297,,,Constantina (920),Rivera de Huesna,Sí,20,"39,9",Sí,Sí,Estado,,De Fábrica,,Encauzamiento con Canal de Aguas Bajas,,,,El Pedroso,Sevilla
5146,Puebla de Cazalla,Corbones,,,,ES050MSPF011100095,FR5146.jpg,PR5146.jpg,SR5146.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1981.0,,,296611,4112848,180.0,476,,,Marchena (1004),Campiña Sevillana,Sí,"12,95","51,8",Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Puebla de Cazalla,Sevilla
5147,Zufre,Rivera de Huelva,,A50,,ES050MSPF011100096,FR5147.jpg,PR5147.jpg,SR5147.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1994.0,,,201113,4197629,279.0,584,,,Santa Olalla del Cala (918),Sevilla,Sí,"14,5","41,8",Sí,,Estado,,Prefabricada,,Encauzamiento con Canal de Aguas Bajas,,,,Zufre,Huelva
5149,El Cabril,Bembézar,,,,ES050MSPF011008008,FR5149.jpg,PR5149.jpg,SR5149.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,2008.0,,,288301,4214434,241.0,875,,,La Cardenchosa (900),Bembézar - Retortillo,Sí,,33,Sí,Sí,Estado,,De Fábrica,,Azud en Cauce Natural,,Sí,,Hornachuelos,Córdoba
5150,El Rocío,Arroyo de la Rocina,,,,ES050MSPF011002041,FR5150.jpg,PR5150.jpg,SR5150.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1981.0,,,189583,4114562,7.0,416,,,El Rocío (1018),Almonte - Marismas,Sí,,,,,Estado,,,Exterior,Dos Vertederos para Aguas Mínimas,,Sí,,Almonte,Huelva
5151,El Partido,Arroyo del Partido,,,,ES050MSPF011002004,FR5151.jpg,PR5151.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1981.0,,,193004,4119819,16.0,291,,,El Rocío (1018),Almonte - Marismas,,,,,,Estado,,,,Encauzamiento con Canal de Aguas Bajas,,,,Almonte,Huelva
5152,Frailes,Frailes,,,,ES050MSPF011012005,FR5152.jpg,PR5152.jpg,SR5152.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,1994.0,,,425688,4148419,916.0,26,,,Iznalloz (991),Alto Genil,Sí,"10,95","5,85",Sí,,Estado,,Prefabricada,Exterior,Encauzamiento con Canal de Aguas Bajas,,,,Frailes,Jaén
5153,Quiebrajano,Quiebrajano,,,,ES050MSPF011012006,FR5153.jpg,PR5153.jpg,SR5153.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,2006.0,,,438849,4162693,816.0,69,,,Valdepeñas de Jaén (969),Jaén,Sí,"4,05",4,Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,Sí,,Campillo de Arenas,Jaén
5155,Santaella (Cabra),Cabra,,A16,,ES050MSPF011007006,FR5155.jpg,PR5155.jpg,SR5155.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,2000.0,,,344607,4151584,200.0,441,,,Puente 0 Genil (988),Regulación General,Sí,15,"35,35",Sí,Sí,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,Sí,,Aguilar de la Frontera,Córdoba
5156,La Cigüeña,Cigüeña,,,,ES050MSPF011002001,FR5156.jpg,PR5156.jpg,SR5156.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,2004.0,,,209725,4122899,8.0,148,,,Almonte (1001),Almonte - Marismas,Sí,"9,5","33,6",Sí,,Estado,,De Fábrica,Exterior,Encauzamiento con Canal de Aguas Bajas,,Sí,,Aznalcázar,Sevilla
5157,Portachuelo,Portachuelo,,,,ES050MSPF012000026,FR5157.jpg,PR5157.jpg,SR5157.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,2002.0,,,200988,4117665,3.0,36,,,El Rocío (1018),Regulación General,Sí,"5,1","24,4",,,Estado,,,,Encauzamiento con Canal de Aguas Bajas,,Sí,,Hinojos,Huelva
5158,Cañada Mayor,Cañada Mayor,,,,ES050MSPF012000024,N.D.jpg,PR5158.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,,,,195411,4115809,7.0,7,,,El Rocío (1018),Almonte - Marismas,,,,,,Estado,,,,Encauzamiento con Azud / Salto,,,,Hinojos,Huelva
5159,Santo Tomé - Guadalquivir,Guadalquivir,,,,,FR5159.jpg,PR5159.jpg,SR5159.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,2015.0,,,488009,4209454,,,,,Villacarrillo (907),Regulación General,Sí,,"34,8",Sí,,Estado,,Armario,,Encauzamiento,,,,Santo Tomé,Jaén
5161,Partido Nuevo,Arroyo del Partido,,A21,,ES050MSPF011002004,FR5161.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,2013.0,,,192784,4122180,17.0,217,,,El Rocío (1018),Almonte - Marismas,,,,,,,,,,,,,,Almonte,Huelva
5163,vVadillo,Vadillo,,A38,,,FR5163.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,ALTA,2014.0,,,497887,4180739,,"12,9",,,Pozo - Alcón (949),Alto Guadiana Menor,Sí,,,,,,,,Exterior,Vertedero en V en pared delgada,,Sí,,Quesada,Jaén
5164,Nacimiento Guadalquivir,Rio Guadalquivir,natural,,,,,,,C.H. GUADALQUIVIR,4,RÍO,ALTA,2017.0,,,502143,4188053,1352.0,,,5.0,,Guadalquivir,,,,,,Estado,,,,,,,,,"JAÉN, PROVINCIA / 23"
5165,El Villar,Rio Genil,Natural,I15,,,,,,C.H. GUADALQUIVIR,4,RÍO,ALTA,2018.0,,,313976,4163923,,,,50135.0,,Genil,,,,,,Estado,,,,,,,,,"SEVILLA, PROVINCIA / 41"
5900,Electra Fuensanta,Aguascebas Grande,,,,ES050MSPF011100104,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1912.0,,,501079,4216923,489.0,59,,,Villacarrillo (907),Regulación General,,,,,,Estado,,,,,,,,Villacarrillo,Jaén
5906,La Reina,Guadalquivir,,,,ES050MSPF011100110,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1913.0,,,334312,4188761,75.0,27213,,,Posadas (943),Guadalmellato,,,,,,Estado,,,,,,,,Córdoba,Córdoba
5907,Bacia Camara - Mayena,Guadalquivir,,,,ES050MSPF011100110,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1913.0,,,296104,4174905,42.0,32052,,,Palma del Río (942),Regulación General,,,,,,Estado,,,,,,,,Palma del Río,Córdoba
5911,El Molino,Guadalén,,,,ES050MSPF011008064,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,476331,4246452,484.0,743,,,Aldeaquemada (863),Regulación General,,,,,,Estado,,,,,,,,Santisteban del Puerto,Jaén
5913,Jándula o Fresneda,Jándula o Fresneda,,,,ES050MSPF011008047,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,417133,4246862,370.0,2000,,,Andújar (904),Regulación General,,,,,,Estado,,,,,,,,Andújar,Jaén
5915,Pasada del Salistral,Arenoso,,,,ES050MSPF011008042,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,373677,4215428,177.0,288,,,Montoro (903),Regulación General,,,,,,Estado,,,,,,,,Montoro,Córdoba
5916,Valchillón,Guadalquivir,,,,ES050MSPF011014002,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1912.0,,,337350,4187778,82.0,2415,,,Córdoba (923),Regulación General,,,,,,Estado,,,,,,,,Córdoba,Córdoba
5917,Pinohermoso,Castril,,,,ES050MSPF011012036,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1928.0,,,521359,4192298,1060.0,58,,,San Clemente ( Huéscar ) (929),Alto Guadiana Menor,,,,,,Estado,,,,,,,,Castril,Granada
5918,El Puente,Bembézar,,,,ES050MSPF011006023,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,305567,4196877,98.0,1690,,,Navas de la Concepción (921),Bembézar - Retortillo,,,,,,Estado,,,,,,,,Hornachuelos,Córdoba
5920,Maitena,Genil,,,,ES050MSPF011011004,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,464050,4110648,1117.0,90,,,Güéjar 0 Sierra (1027),Alto Genil,,,,,,Estado,,,,,,,,Güéjar - Sierra,Granada
5924,Maitena,Guadiato,,,,ES050MSPF011100098,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,313738,4233589,459.0,672,,,Espiel (880),Regulación General,,,,,,Estado,,,,,,,,Villanueva del Rey,Córdoba
5928,Jerez del Marquesado,Guadix,,,,ES050MSPF011011005,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,484818,4113694,1286.0,21,,,Aldeire (1028),Hoya de Guadix,,,,,,Estado,,,,,,,,Jerez del Marquesado,Granada
5933,Jerez del Marquesado,Guadix,,,,ES050MSPF011011005,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1931.0,,,483190,4112098,1419.0,19,,,Guadix (1011),Hoya de Guadix,,,,,,Estado,,,,,,,,Jerez del Marquesado,Granada
5949,Guadalmellato,Cuzna o Gualdamellato,,,,ES050MSPF011008041,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1918.0,,,353049,4211774,212.0,1210,,,Adamuz (902),Guadalmellato,,,,,,Estado,,,,,,,,Obejo,Córdoba
5950,La Breña,Guadiato,,,,ES050MSPF011100066,N.D.jpg,N.D.jpg,N.D.jpg,C.H. GUADALQUIVIR,4,RÍO,BAJA,1929.0,,,320195,4188603,121.0,1493,,,Alcala del Río (962),Regulación General,,,,,,Estado,,,,,,,,Almodóvar del Río,Córdoba
