gauge_id,gauge_name,river,longitude,latitude,area
28079,Shallowford,Meece Brook,-2.18709,52.859,86.3
28080,Lea Marston Lakes,Tame,-1.69475,52.54076,799.0
28081,Bescot,Tame,-1.98078,52.55904,169.0
28082,Littlethorpe,Soar,-1.20173,52.57101,183.9
28083,Darlaston,Trent,-2.17143,52.9168,195.2
28085,St Mary's Bridge,Derwent,-1.47499,52.92817,1054.0
28086,South Wigston,Sence,-1.13365,52.57377,113.0
28087,Perry Park,Tame,-1.91238,52.52483,196.1
28091,Blyth,Ryton,-1.05227,53.37724,231.0
28093,Pillings Lock,Soar,-1.16351,52.7572,1108.36
28095,Hopwas Bridge,Tame,-1.73393,52.64397,1421.66
28101,Sheepwash,Tame,-2.0398,52.52367,27.93
28102,Whitacre,Blythe,-1.68886,52.51782,194.3
28103,Carsington Outflow,Henmore Brook,-1.63912,53.04816,15.8
28109,Walkmill,Sow,-2.30913,52.86492,10.9
28110,Brocton,Oldacre Brook,-2.05881,52.77964,2.8
28112,Quixhill,Churnet,-1.86057,52.97689,213.0
28113,Pinxton,Erewash,-1.3277,53.08321,26.9
28115,Mansfield the Dykes,Maun,-1.16424,53.16676,31.5
28116,Whitewater Bridge,Maun,-1.00804,53.22651,157.0
28117,Whatstandwell,Derwent,-1.50665,53.08723,755.0
28118,Perlethorpe,Meden,-1.03214,53.23399,97.0
29001,Brigsley,Waithe Beck,-0.11293,53.49619,108.3
29002,Claythorpe Mill,Great Eau,0.12292,53.29184,77.4
29003,Louth,Lud,0.00811,53.37105,55.2
29004,Bishopbridge,Ancholme,-0.44889,53.40735,54.7
29005,Bishopbridge,Rase,-0.44889,53.40735,66.6
29009,Toft Newton,Ancholme,-0.4501,53.37402,27.2
30001,Claypole Mill,Witham,-0.74616,53.02232,297.9
30002,Langworth Bridge,Barlings Eau,-0.40282,53.27568,210.1
30003,Fulsby Lock,Bain,-0.14689,53.13146,197.1
30004,Partney Mill,Lymn,0.09633,53.18694,61.6
30005,Saltersford Total,Witham,-0.62361,52.89097,126.1
30006,Leasingham Mill,Slea,-0.3794,53.02211,48.4
30011,Goulceby Bridge,Bain,-0.13207,53.29718,62.5
30012,Cream Poke Farm,Stainfield Beck,-0.31293,53.25044,37.4
30013,Heighington,Heighington Beck,-0.44351,53.21248,21.2
30014,Pointon,Pointon Lode,-0.32588,52.86688,11.9
30015,Stoke Rochford,Cringle Brook,-0.62826,52.85668,50.5
30017,Colsterworth,Witham,-0.62347,52.81096,51.3
30018,Honington,Honington Beck,-0.60814,52.97952,22.3
30033,Brant Broughton,Brant,-0.61459,53.08028,65.8
31001,Eye Brook Reservoir,Eye Brook,-0.74378,52.53809,60.1
31002,Kates Br & King St Br,Glen,-0.36367,52.72018,341.9
31004,Tallington Total,Welland,-0.38129,52.65614,717.4
31005,Tixover,Welland,-0.56957,52.58574,417.0
31006,Belmesthorpe,Gwash,-0.46667,52.67526,150.0
31007,Barrowden,Welland,-0.6018,52.58873,411.6
31008,Manthorpe,East Glen,-0.41999,52.73093,136.2
31009,Shillingthorpe,West Glen,-0.41325,52.68804,173.0
31010,Fosters Bridge,Chater,-0.58246,52.61646,68.9
31011,Burton Coggles,West Glen,-0.53714,52.8235,31.6
31013,Irnham,East Glen,-0.46066,52.83323,71.5
31016,Empingham,North Brook,-0.58608,52.66919,36.5
31021,Ashley,Welland,-0.79482,52.51587,250.7
31022,Market Harborough,Jordan,-0.91127,52.47295,20.8
31023,Easton Wood,West Glen,-0.56823,52.82145,4.4
31024,Holywell,Holywell Brook,-0.48122,52.72049,22.3
31025,Manton,Gwash South Arm,-0.70979,52.63635,24.5
31026,Egleton,Egleton Brook,-0.7033,52.65588,2.5
31028,Church Bridge,Gwash,-0.59557,52.66364,76.5
32001,Orton,Nene,-0.28067,52.56005,1634.3
32002,Fotheringhay,Willow Brook,-0.42864,52.52713,89.6
32003,Old Mill Bridge,Harpers Brook,-0.55549,52.40773,74.3
32004,Harrowden,Ise Brook,-0.68183,52.33198,194.0
32006,Upton Total,Nene/Kislingbury,-0.94615,52.22621,223.0
32007,St Andrews Total,Nene/Brampton,-0.9044,52.24534,232.8
32008,Dodford,Nene/Kislingbury,-1.08245,52.24092,107.0
32010,Wansford,Nene,-0.40656,52.58303,1530.0
32012,Lady Bridge,Wootton Brook,-0.92436,52.20722,53.3
32016,Corby South,Willow Brook South,-0.67495,52.48816,7.6
32019,Kettering,Slade Brook,-0.72042,52.37781,58.3
32020,Wansford,Wittering Brook,-0.39419,52.58241,46.9
32029,Experimental Catchment,Flore,-1.04077,52.23789,7.0
32031,Wootton Park,Wootton Brook,-0.93885,52.2131,73.85
33001,Brownshill Staunch,Bedford Ouse,0.00875,52.33565,3030.0
33002,Bedford,Bedford Ouse,-0.46218,52.13431,1460.0
33003,Bottisham,Cam,0.20847,52.26875,803.0
33004,Isleham,Lark,0.41985,52.35444,466.2
33005,Thornborough Mill,Bedford Ouse,-0.93105,52.0114,388.5
33006,Northwold Total,Wissey,0.60997,52.53779,274.5
33007,Marham,Nar,0.54792,52.67807,153.3
33009,Harrold Mill,Bedford Ouse,-0.61156,52.19823,1320.0
33011,County Bridge Euston,Little Ouse,0.77941,52.38701,128.7
33012,Meagre Farm,Kym,-0.3078,52.25424,137.5
33013,Rectory Bridge,Sapiston,0.78342,52.37666,205.9
33014,Temple,Lark,0.57839,52.32642,272.0
33015,Willen,Ouzel,-0.71518,52.05856,277.1
33016,Jesus Lock,Cam,0.12053,52.21307,761.5
33018,Cappenham Bridge,Tove,-0.96206,52.13179,138.1
33019,Melford Bridge,Thet,0.76219,52.4127,316.0
33020,Brampton,Alconbury Brook,-0.22821,52.33061,201.5
33021,Burnt Mill,Rhee,0.06734,52.15146,303.0
33022,Blunham,Ivel,-0.31663,52.14457,541.3
33023,Beck Bridge,Lea Brook,0.43826,52.33219,101.8
33024,Dernford,Cam,0.14178,52.13461,198.0
33025,West Newton Mill,Babingly,0.51279,52.80162,39.6
33026,Offord,Bedford Ouse,-0.21779,52.28719,2570.0
33027,Wimpole,Rhee,-0.05449,52.11892,119.1
33028,Shefford,Flit,-0.33581,52.04043,119.6
33029,Whitebridge,Stringside,0.531,52.57635,98.8
33030,Clipstone,Clipstone Brook,-0.63424,51.92421,38.8
33031,Broughton,Broughton Brook,-0.70566,52.05949,66.6
33032,Heacham,Heacham,0.50453,52.90836,59.0
33033,Arlesey,Hiz,-0.2669,52.0266,108.0
33034,Abbey Heath,Little Ouse,0.72077,52.42591,688.5
33035,Denver Complex,Ely Ouse,0.34207,52.58372,3430.0
33037,Newport Pagnell Total,Bedford Ouse,-0.72194,52.08951,800.0
33039,Roxton,Bedford Ouse,-0.3053,52.16723,1660.0
33040,Ashwell,Rhee,-0.15479,52.04436,2.01
33044,Bridgham,Thet,0.877,52.4324,277.8
33045,Quidenham,Wittle,0.98242,52.45046,28.3
33046,Redbridge,Thet,0.93886,52.49207,145.3
33048,Stonebridge,Larling Brook,0.83755,52.48003,21.4
33049,Buckenham Tofts,Stanford Water,0.70206,52.52456,43.5
33050,Fordham,Snail,0.39225,52.30591,60.6
33051,Chesterford,Cam,0.19427,52.06174,141.0
33052,Swaffham Bulbeck,Swaffham Lode,0.27312,52.24232,36.4
33053,Stapleford,Granta,0.14795,52.14187,114.0
33054,Castle Rising,Babingley,0.49057,52.79877,47.7
33055,Babraham,Granta,0.20492,52.13124,98.7
33056,Lode,Quy Water,0.24059,52.24217,76.4
33057,Leighton Buzzard,Ouzel,-0.66855,51.90769,119.0
33058,Bletchley,Ouzel,-0.71585,51.98091,215.0
33061,Fowlmere One,Shep,0.04543,52.0944,3.4
33062,Fowlmere Two,Guilden Brook,0.04659,52.09063,3.4
33063,Knettishall,Little Ouse,0.87155,52.39018,101.0
33064,Whaddon,Whaddon Brook,-0.01726,52.10172,16.0
33065,Hitchin,Hiz,-0.27685,51.94698,11.9
33066,Linton,Granta,0.2925,52.09317,59.8
33068,Gatley End,Cheney Water,-0.11076,52.05192,5.0
33070,Fornham St Martin,Lark,0.7066,52.27214,110.2
34001,Colney,Yare,1.22308,52.62793,231.8
34002,Shotesham,Tas,1.28135,52.54684,146.5
34003,Ingworth,Bure,1.25185,52.81946,164.7
34004,Costessey Mill,Wensum,1.21797,52.66863,570.9
34005,Costessey Park,Tud,1.20643,52.65577,73.2
34006,Needham Mill,Waveney,1.27391,52.38287,370.0
34007,Oakley Park,Dove,1.19228,52.34873,133.9
34008,Honing Lock,Ant,1.45598,52.79055,49.3
34010,Billingford Bridge,Waveney,1.18228,52.35933,149.4
34011,Fakenham,Wensum,0.84744,52.82735,161.9
34012,Burnham Overy,Burn,0.74032,52.95043,80.0
34014,Swanton Morley Total,Wensum,0.99114,52.72565,397.8
34018,Warham,Stiffkey,0.89164,52.93467,87.8
34019,Horstead Mill,Bure,1.35555,52.72442,313.0
35001,Constantine Weir,Gipping,1.14065,52.05348,310.8
35002,Naunton Hall,Deben,1.39057,52.12966,163.1
35003,Farnham,Alde,1.45135,52.18865,63.9
35004,Beversham,Ore,1.45016,52.17219,54.9
35008,Stowmarket,Gipping,1.00816,52.18132,128.9
35010,Bramford,Gipping,1.10205,52.07626,298.0
35013,Holton,Blyth,1.53066,52.33718,92.9
35014,Newbourne,Mill River,1.30846,52.02991,27.1
36001,Stratford St Mary,Stour,0.97112,51.96695,844.3
36002,Glemsford,Glem,0.69294,52.09257,87.3
36003,Polstead,Box,0.89091,52.00386,53.9
36004,Long Melford,Chad Brook,0.72445,52.0803,47.4
36005,Hadleigh,Brett,0.95082,52.04767,156.0
36006,Langham,Stour,0.94037,51.9716,578.0
36007,Bardfield Bridge,Belchamp Brook,0.69325,52.04699,58.6
36008,Westmill,Stour,0.6656,52.08525,224.5
36009,Cockfield,Brett,0.79473,52.13806,25.7
36010,Broad Green,Bumpstead Brook,0.46197,52.04908,28.3
36011,Sturmer,Stour Brook,0.47359,52.06927,34.5
36012,Kedington,Stour,0.49165,52.07711,76.2
36013,Higham,Brett,0.95784,51.97995,195.0
36015,Lamarsh,Stour,0.76101,51.98787,480.7
37001,Redbridge,Roding,0.04057,51.57624,303.3
37002,Rushes Lock,Chelmer,0.59861,51.75116,533.9
37003,Crabbs Bridge,Ter,0.58754,51.76695,77.8
37004,Langford,Blackwater,0.65712,51.74978,337.0
37005,Lexden,Colne,0.85104,51.89899,238.2
37006,Beach's Mill,Can,0.4463,51.73771,228.4
37007,Writtle,Wid,0.44096,51.72743,136.3
37008,Springfield,Chelmer,0.47947,51.73666,190.3
37009,Guithavon Valley,Brain,0.63462,51.80183,60.7
37010,Appleford Bridge,Blackwater,0.67445,51.81054,247.3
37011,Churchend,Chelmer,0.3653,51.88492,72.6
37012,Poolstreet,Colne,0.57835,51.99786,65.1
37013,Sandon Bridge,Sandon Brook,0.53984,51.72049,75.1
37014,High Ongar,Roding,0.25917,51.71389,95.1
37015,Chipping Ongar,Cripsey Brook,0.23958,51.70911,62.2
37016,Copford Hall,Pant,0.42692,51.95528,62.5
37017,Stisted,Blackwater,0.6039,51.88835,139.2
37018,Gaynes Park,Ingrebourne,0.23664,51.55315,47.9
37019,Bretons Farm,Beam,0.18396,51.54652,49.7
37020,Felsted,Chelmer,0.42437,51.84783,132.1
37021,Bounstead Bridge,Roman River,0.88041,51.84807,52.6
37022,Thorpe le Soken,Holland Brook,1.16399,51.84622,54.9
37023,Loughton,Roding,0.08158,51.64049,269.0
37024,Earls Colne,Colne,0.69716,51.93564,154.2
37025,Perces Bridge,Bourne Brook,0.64869,51.91664,32.1
37026,Tenpenny Bridge,Tenpenny Brook,1.01732,51.84668,29.0
37027,Ship House Bridge,Sixpenny Brook,0.98166,51.85332,5.1
37028,Saltwater Bridge,Bentley Brook,1.0599,51.8325,12.1
37029,Main Road Bridge,St Osyth Brook,1.09442,51.80178,8.0
37031,Wickford,Crouch,0.52335,51.61216,71.8
37033,Eastwood,Eastwood Brook,0.6803,51.56811,10.4
37034,Stifford,Mar Dyke,0.29823,51.49986,90.7
37038,Margaretting,Wid,0.41658,51.67407,98.6
38001,Feildes Weir,Lee,0.01389,51.76415,1036.0
38002,Mardock,Ash,0.0203,51.81482,78.7
38003,Panshanger Park,Mimram,-0.14127,51.80342,133.9
38004,Wadesmill,Rib,-0.02754,51.83905,136.5
38005,Easneye,Ash,0.00017,51.80582,85.2
38006,Herts Training School,Rib,-0.06429,51.82488,148.1
38007,Elizabeth Way,Canons Brook,0.07364,51.77391,21.4
38011,Fulling Mill,Mimram,-0.2213,51.83764,98.7
38012,Bragbury Park,Stevenage Brook,-0.1495,51.87448,36.0
38013,Luton Hoo,Upper Lee,-0.3784,51.85472,70.7
38014,Edmonton,Salmon Brook,-0.06033,51.62611,20.5
38015,Enfield,Intercepting Drain,-0.04408,51.62132,7.4
38016,Mountfitchet,Stansted Springs,0.17945,51.90099,20.5
38017,Whitwell,Mimram,-0.28129,51.8769,39.1
38018,Water Hall,Upper Lee,-0.11753,51.77314,150.0
38019,Montague Road,Salmon Brook,-0.04552,51.62134,33.9
38020,Sewardstone Road,Cobbins Brook,0.00495,51.68148,38.4
38021,Albany Park,Turkey Brook,-0.03509,51.66883,42.2
38022,Edmonton Silver Street,Pymmes Brook,-0.06526,51.61573,42.6
38023,Low Hall,Lee flood relief,-0.04364,51.5749,1243.0
38024,Ordnance Road,Small River Lee,-0.01962,51.67189,41.5
38025,Alcazar,Pymmes Brook,-0.066,51.61539,41.4
38026,Sheering Hall,Pincey Brook,0.16687,51.79299,54.6
38027,Glen Faba,Stort,0.01511,51.76483,280.2
38028,Gypsy Lane,Stansted Brook,0.18632,51.89465,25.9
38029,Griggs Bridge,Quin,0.02089,51.90425,50.4
38030,Hartham,Beane,-0.07977,51.80124,175.1
38031,Rye Bridge,Lee,0.00612,51.77001,758.3
38032,Lea Bridge,Lee,-0.05103,51.56784,1364.0
38033,Luton East Hyde,Upper Lee,-0.37611,51.85149,71.24
39001,Kingston,Thames,-0.30771,51.41544,9948.0
39002,Days Weir,Thames,-1.17947,51.63852,3444.7
39003,South Wimbledon,Wandle,-0.18134,51.41976,176.1
39004,Beddington Park,Wandle,-0.13899,51.37359,122.0
39005,Wimbledon Common,Beverley Brook,-0.25195,51.43167,43.5
39006,Newbridge,Windrush,-1.41984,51.71402,362.6
39007,Swallowfield,Blackwater,-0.95124,51.37738,354.8
39008,Eynsham,Thames,-1.35645,51.77524,1616.2
39009,Bray Weir,Thames,-0.69159,51.50893,6915.3
39010,Denham,Colne,-0.48391,51.56632,743.0
39011,Tilford,Wey,-0.75023,51.18198,396.3
39012,Kingston upon Thames,Hogsmill,-0.30214,51.40577,69.1
39013,Berrygrove,Colne,-0.38024,51.67066,352.2
39014,Hansteads,Ver,-0.33606,51.70467,132.0
39015,Lodge Farm,Whitewater,-0.95001,51.26403,44.6
39016,Theale,Kennet,-1.06695,51.43274,1033.4
39017,Grendon Underwood,Ray,-1.01269,51.88445,18.8
39018,Abingdon,Ock,-1.29866,51.66878,234.1
39019,Shaw,Lambourn,-1.32514,51.41105,234.1
39020,Bibury,Coln,-1.82543,51.75461,106.7
39021,Enslow Mill,Cherwell,-1.30137,51.86134,551.7
39022,Sheepbridge,Loddon,-0.96665,51.38183,164.5
39023,Bourne End Hedsor,Wye,-0.70859,51.57187,137.3
39024,Gatwick,Gatwick Stream,-0.16001,51.14658,31.1
39025,Brimpton,Enborne,-1.18551,51.37917,147.6
39026,Banbury,Cherwell,-1.33283,52.0661,204.6
39027,Pangbourne,Pang,-1.08762,51.48462,170.9
39028,Hungerford,Dun,-1.53938,51.41479,101.3
39029,Shalford,Tilling Bourne,-0.56949,51.2209,59.0
39030,Croxley Green,Gade,-0.437,51.64556,184.0
39031,Welford,Lambourn,-1.40979,51.45509,176.0
39032,East Shefford,Lambourn,-1.43994,51.46813,154.0
39033,Bagnor,Winterbourne Stream,-1.35038,51.42247,49.2
39034,Cassington Mill,Evenlode,-1.35169,51.78627,430.0
39035,Cerney Wick,Churn,-1.89189,51.66536,124.3
39036,Albury,Law Brook,-0.50473,51.21104,16.0
39037,Marlborough,Kennet,-1.73241,51.41639,142.0
39038,Shabbington,Thame,-1.03098,51.7442,443.0
39039,High Wycombe,Wye,-0.76902,51.63547,67.7
39040,West Mill Cricklade,Thames,-1.86553,51.64678,185.0
39041,Shaw Ultrasonic,Lambourn,-1.32103,51.41179,234.1
39042,Priory Mill Lechlade,Leach,-1.673,51.69218,76.9
39043,Knighton,Kennet,-1.57699,51.43741,295.0
39044,Bramshill House,Hart,-0.91738,51.32672,84.0
39046,Sutton Courtenay,Thames,-1.25414,51.64803,3414.0
39049,Colindeep Lane,Silk Stream,-0.24452,51.59121,29.0
39051,Adderbury,Sor Brook,-1.3094,52.00781,106.4
39052,Binfield,The Cut,-0.77358,51.43383,50.2
39053,Horley,Mole,-0.18335,51.17464,89.9
39054,Gatwick Airport,Mole,-0.19974,51.14366,31.8
39055,North Hillingdon,Yeading Brook West,-0.43946,51.54991,17.6
39056,Catford Hill,Ravensbourne,-0.02694,51.44167,120.4
39057,Cranford Park,Crane,-0.41257,51.48876,61.7
39058,Winsford Road,Pool River,-0.02735,51.43577,38.3
39061,Letcombe Bassett,Letcombe Brook,-1.46059,51.56556,4.0
39065,Ewelme,Ewelme Brook,-1.07372,51.61968,13.4
39068,Dorking,Mole,-0.3112,51.23843,316.0
39069,Kinnersley Manor,Mole,-0.1944,51.20116,142.0
39071,Ewen,Thames,-1.99061,51.6746,63.7
39072,Royal Windsor Park,Thames,-0.58942,51.48562,7046.0
39073,Cirencester,Churn,-1.97226,51.72448,84.0
39074,Sheepen Bridge,Ampney Brook,-1.84839,51.65407,74.4
39075,Whetstone Bridge,Marston Meysey Brook,-1.81684,51.66706,25.0
39076,Worsham,Windrush,-1.56438,51.79377,296.0
39077,Marlborough Poulton Fm,Og,-1.7243,51.42722,59.2
39078,Farnham,Wey (North),-0.80356,51.20945,191.12
39079,Weybridge,Wey,-0.46633,51.37248,1008.0
39081,Abingdon,Ock,-1.30522,51.66672,234.0
39084,Brent Cross,Brent,-0.21756,51.57754,36.4
39085,Wandle Park,Wandle,-0.18078,51.41759,176.1
39086,Gatwick Link,Gatwick Stream,-0.16348,51.16028,33.6
39087,Water Eaton,Ray,-1.82655,51.64036,84.1
39088,Rickmansworth,Chess,-0.46126,51.64199,105.0
39089,Bury Mill,Gade,-0.4754,51.75763,48.2
39090,Inglesham,Cole,-1.70033,51.67094,140.0
39091,Quarrendon Mill,Misbourne,-0.59192,51.65704,66.29
39092,Hendon Lane Bridge,Dollis Brook,-0.21139,51.59132,25.1
39093,Monks Park,Brent,-0.26784,51.55156,117.6
39094,Marsh Farm,Crane,-0.33994,51.44861,81.0
39095,Manor House Gardens,Quaggy,0.0062,51.45571,33.5
39096,Wembley,Wealdstone Brook,-0.27949,51.5622,21.8
39097,Buscot,Thames,-1.66874,51.6812,997.0
39098,Uxbridge,Pinn,-0.47034,51.53233,33.3
39099,Ampney St Peter,Ampney Brook,-1.88989,51.71066,45.3
39100,Oaksey,Swill Brook,-2.00621,51.63298,53.3
39101,Ramsbury,Aldbourne,-1.58555,51.44373,53.1
39102,Denham Lodge,Misbourne,-0.48982,51.56907,94.8
39103,Newbury,Kennet,-1.32339,51.40163,548.1
39104,Esher,Mole,-0.37679,51.38237,469.6
39105,Wheatley,Thame,-1.11521,51.74064,533.8
39106,Leatherhead,Mole,-0.3361,51.29499,371.4
39107,Ewell,Hogsmill,-0.25519,51.35577,33.66
39108,Perrott's Brook,Churn,-1.97026,51.75008,59.0
39109,Fossebridge,Coln,-1.88517,51.79972,82.0
39110,Fairford,Coln,-1.78398,51.7094,130.0
39111,Staines,Thames,-0.51259,51.43151,8120.0
39112,Arabellas Lake,Letcombe Brook,-1.46372,51.564,3.1
39113,Letcombe Regis,Manor Farm Brook,-1.4492,51.57154,1.4
39114,Frilsham,Pang,-1.22767,51.45366,89.8
39115,Bucklebury,Pang,-1.2016,51.43568,109.0
39116,Sulham,Sulham Brook,-1.07713,51.46202,3.0
39117,Hythe End,Colne Brook,-0.5353,51.44022,929.5
39118,Alton,Wey,-0.97676,51.14966,44.6
39119,Kings Pond (Alton),Wey,-0.96689,51.15043,45.9
39120,Alton,Caker Stream,-0.95973,51.14015,88.1
39121,Walton,Thames,-0.4214,51.3919,9291.5
39122,Bramley,Cranleigh Waters,-0.57033,51.2069,109.5
39123,Farnborough,Blackwater,-0.7383,51.295,35.5
39125,Redbourn,Ver,-0.39308,51.7948,62.6
39126,Redbourn,Red,-0.39662,51.79314,18.5
39127,Little Missenden,Misbourne,-0.65029,51.67713,47.2
39128,Addlestone,Bourne (South),-0.47806,51.37408,90.1
39129,Farmoor,Thames,-1.36639,51.75755,1608.6
39130,Reading,Thames,-0.96787,51.46102,4633.7
39131,Costons Lane Greenford,Brent,-0.34488,51.52737,146.2
39133,Carshalton Ponds,Wandle,-0.16282,51.36704,1.1
39134,Bromley South,Ravensbourne,0.01931,51.40028,10.3
39135,Chinbrook Meadows,Quaggy,0.02711,51.43151,14.5
39137,Gutteridge Wood,Yeading West,-0.42019,51.54772,21.1
39138,Twyford,Loddon,-0.88095,51.48481,690.03
39140,Islip,Ray,-1.24235,51.81975,290.1
39141,Guildford,Wey,-0.57802,51.23604,689.6
39142,Bourton on the Water,Windrush,-1.76787,51.88675,65.5
39143,Bourton on the Water,Dikler,-1.74,51.87485,90.7
39144,Bodicote,Sor,-1.32683,52.0286,87.7
39145,Western Avenue A40,Yeading Brook East,-0.39784,51.54879,9.62
39146,Blewbury,Mill Brook,-1.23396,51.57471,2.0
39147,Wendover,Wendover Springs,-0.74212,51.76664,9.5
39148,Maidenhead,Thames,-0.70211,51.52415,6910.0
39866,Taplow,Jubilee River,-0.69747,51.52923,6908.94
40001,Weir Wood Reservoir,Medway,0.0081,51.09975,26.9
40002,Darwell Reservoir,Darwell,0.45094,50.96539,9.6
40003,Teston / East Farleigh,Medway,0.44696,51.25087,1256.1
40004,Udiam,Rother,0.5243,50.99179,206.0
40005,Stilebridge,Beult,0.51602,51.20207,277.1
40006,Hadlow,Bourne,0.33521,51.22239,50.3
40007,Chafford / Colliers Land Bridge,Medway,0.16846,51.14446,255.1
40008,Wye,Great Stour,0.93029,51.1855,230.0
40009,Stonebridge,Teise,0.45394,51.13315,136.2
40010,Penshurst / Vexour Bridge,Eden,0.17308,51.17223,224.3
40011,Horton,Great Stour,1.03051,51.2581,345.0
40012,Hawley,Darent,0.23119,51.42434,191.4
40013,Otford,Darent,0.18628,51.30453,100.5
40014,Durlock,Wingham,1.26092,51.27195,37.7
40015,Fairbrook Farm,White Drain,0.94659,51.3086,31.8
40016,Crayford,Cray,0.17252,51.44985,119.7
40017,Burwash,Dudwell,0.39037,50.99097,27.5
40018,Lullingstone,Darent,0.19642,51.35699,118.4
40020,Hendal Bridge,Eridge Stream,0.17257,51.10823,53.7
40021,Hopemill,Hexden Channel,0.58467,51.03194,32.4
40022,Chart Leacon,Great Stour,0.84693,51.1451,72.5
40023,South Willesborough,East Stour,0.87866,51.13015,58.75
40024,Bartley Mill,Bartley Mill St,0.33034,51.09709,25.1
40025,Brede Pumping Station,Brede,0.57833,50.9307,45.7
40027,Calcott,Sarre Penn,1.11842,51.31968,19.4
40029,Lenside,Len,0.5259,51.27255,69.7
40033,Crabble Mill,Dour,1.28721,51.1402,49.5
40035,Aylesford,Old Mill Stream,0.89098,51.13496,17.96
41001,Tilley Bridge,Nunningham Stream,0.36163,50.89145,16.9
41002,Hammer Wood Bridge,Ash Bourne,0.39364,50.90222,18.4
41003,Sherman Bridge,Cuckmere,0.17506,50.82568,134.7
41004,Barcombe Mills,Ouse,0.03885,50.91492,395.7
41005,Gold Bridge,Ouse,0.03411,50.97406,180.9
41006,Isfield,Uck,0.07535,50.95203,87.8
41009,Hardham,Rother,-0.52898,50.95168,345.8
41010,Hatterell Bridge,Adur W Branch,-0.32325,50.96505,109.1
41011,Iping Mill,Rother,-0.78693,50.99923,154.0
41012,Sakeham,Adur E Branch,-0.26597,50.95741,93.3
41013,Henley Bridge,Huggletts Stream,0.37596,50.8992,14.2
41014,Pallingham,Arun,-0.50952,50.99624,379.0
41015,Westbourne,Ems,-0.92862,50.86119,58.3
41016,Cowbeech,Cuckmere,0.29075,50.91266,18.7
41017,Crowhurst,Combe Haven,0.50675,50.86437,30.74
41018,Tanyards,Kird,-0.51291,51.02031,66.8
41019,Alfoldean,Arun,-0.40623,51.0868,139.0
41020,Clappers Bridge,Bevern Stream,0.02414,50.92686,34.6
41021,Old Ship,Clayhill Stream,0.059,50.91954,7.1
41022,Halfway Bridge,Lod,-0.67448,50.99221,52.0
41023,Graylingwell,Lavant,-0.76461,50.85103,87.2
41024,Shell Brook,Shell Brook,-0.09746,51.04138,22.6
41025,Drungewick,Loxwood Stream,-0.48863,51.06776,91.6
41026,Holywell,Cockhaise Brook,-0.03886,51.01837,36.1
41027,Princes Marsh,Rother,-0.89989,51.03747,37.2
41028,Chess Bridge,Chess Stream,-0.26963,50.94203,24.0
41029,Lealands,Bull,0.24022,50.89528,40.8
41030,Ardingly,Ouse,-0.10027,51.03845,37.2
41031,Fulking,Fulking Stream,-0.22776,50.8887,1.0
41033,Cocking,Costers Brook,-0.74923,50.94991,2.7
41034,Walderton,Ems,-0.88394,50.88775,41.5
41035,Brookhurst,North,-0.38872,51.08094,53.93
41037,Lewes,Winterbourne Stream,-0.00711,50.86873,17.3
42001,North Fareham,Wallington,-1.16663,50.86367,111.0
42003,Brockenhurst,Lymington,-1.55026,50.81596,98.9
42004,Broadlands,Test,-1.4971,50.96808,1040.0
42005,Broughton,Wallop Brook,-1.55726,51.09565,53.6
42006,Mislingford,Meon,-1.16299,50.92346,72.8
42007,Drove Lane Alresford,Alre,-1.18132,51.08991,57.0
42008,Sewards Bridge,Cheriton Stream,-1.18239,51.08657,75.1
42009,Borough Bridge,Candover Stream,-1.18933,51.08762,71.2
42010,Highbridge & Allbrook Total,Itchen,-1.34417,50.98766,360.0
42011,Frogmill,Hamble,-1.25743,50.93142,56.6
42012,Fullerton,Anton,-1.45966,51.15108,185.0
42014,Ower,Blackwater,-1.53417,50.95493,104.7
42015,Weston Colley,Dever,-1.29222,51.15172,52.7
42016,Easton,Itchen,-1.27161,51.08954,236.8
42017,Havant,Hermitage Stream,-0.99174,50.85627,17.0
42018,Stoneham Lane,Monks Brook,-1.37089,50.95492,43.3
42019,Millbrook,Tanners Brook,-1.44833,50.91825,16.0
42020,Romsey,Tadburn Lake,-1.48519,50.98925,19.0
42023,Riverside Park,Itchen,-1.36851,50.9358,415.0
42024,Chilbolton Total,Test,-1.45092,51.15248,453.0
42025,Leigh Park,Lavant Stream,-0.97696,50.85983,54.5
42026,Bossington,Wallop Brook,-1.52458,51.08032,61.1
42027,Bransbury,Dever,-1.3984,51.17785,122.3
42029,Timsbury,Test,-1.50022,51.00891,978.42
42030,West Meon,Meon,-1.07678,51.01141,27.44
43001,Ringwood,Avon,-1.79698,50.84794,1649.8
43003,East Mills Total,Avon,-1.77559,50.92843,1477.8
43004,Laverstock,Bourne,-1.7775,51.07256,163.6
43005,Amesbury,Avon,-1.78527,51.17153,323.7
43006,Wilton,Nadder,-1.86256,51.07639,220.6
43007,Throop,Stour,-1.84209,50.7639,1073.0
43008,South Newton,Wylye,-1.87814,51.10747,445.4
43009,Hammoon,Stour,-2.25744,50.93139,523.1
43010,Loverley Farm,Allen,-1.99158,50.87661,94.0
43011,Bodenham,Ebble,-1.76603,51.03764,109.0
43012,Norton Bavant,Wylye,-2.13218,51.18399,112.4
43013,Somerford,Mude,-1.74107,50.73981,12.4
43014,Upavon East,East Avon,-1.80987,51.3025,85.78
43017,Upavon West,West Avon,-1.80985,51.30241,84.6
